41676340,25,0,0,0,0,0.8,1
4195e0ac,80,1,0,0,1,1,1
419688c2,27,1,0,1,1,1,1
419a7802,34,1,0,1,1,1,1
41a32cd9,42,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1
41ae8eba,30,0,0,0.8,0.8,0.8,1
41b0d19c,31,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
41b1e5d3,58,0,0,0.0909090909090909,0.0909090909090909,0.909090909090909,1
41b2ccc5,38,0,0,1,1,0.833333333333333,1
41b68cdc,30,0,0,1,1,1,2
41b9a343,28,1,0,1,1,1,1
41bd66f0,55,1,0,1,1,1,1
41d202f1,63,0.3,0.3,0.5,0.5,0.5,1
41e49043,31,1,0,1,1,1,1
41f550f4,113,1,0,1,1,1,1
42031a5d,61,0,0,1,1,1,1
42058caa,118,0,0,0.952380952380952,0,0.0476190476190476,1
420e878e,26,0,0,0.25,0.25,0.25,2
4229bd4b,59,0,0,0.9,0.9,0.9,1
422fcf6d,42,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,1
423186d9,29,1,0,1,1,1,1
424bb2ac,37,1,0,1,1,1,1
424c8519,31,0,0,0.8,0.8,1,2
424f151a,26,1,1,1,1,1,1
425e6d8d,28,0,0,0.2,0.2,0.2,2
4262cb4d,125,1,0,0,1,1,1
42681a6c,25,1,0,1,1,1,1
42701fcf,69,0,0.1,0.3,0.3,0.4,1
4299a9e9,57,0,0,0,0,0,1
42a16831,28,1,0,1,1,1,1
42a1b3ed,40,1,0,1,1,1,1
42aae31b,51,0.9,0,0.9,0.9,0.9,1
42b5b823,26,0,0,0,0,0,2
42ba569e,40,1,0,1,1,1,1
42c49d6c,91,1,0,0,1,1,1
42c83ed1,103,1,0,0,1,1,1
42ca9e1b,51,0.857142857142857,0,0.571428571428571,0.571428571428571,0.857142857142857,1
42d169f1,42,1,0,1,1,1,1
42ee0b16,76,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.428571428571429,1
42f0a742,56,0,0,0.9,0.9,0.9,1
42f845e3,32,0,0,0.2,0.2,0.2,1
42fb4b66,48,0,0,0.444444444444444,0.444444444444444,0.333333333333333,1
430b254c,71,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.416666666666667,0.916666666666667,1
430cda6d,39,1,0,1,1,1,1
43140fc7,126,0,0.04,0.12,0.2,0.32,1
431d669e,32,0,0,0,0,0.2,1
4327513f,42,1,0,1,1,1,1
4329e5d1,26,1,0,1,1,1,1
43357d60,187,0.111111111111111,0,0.0277777777777778,0.416666666666667,0.5,1
43373514,30,0,0,0.166666666666667,0.166666666666667,0.666666666666667,2
433dbcff,66,0.3,0,0.6,0.6,0.5,1
43522f8d,28,1,0,1,1,1,1
43533f4a,31,1,0,1,1,1,1
436470d5,39,1,0,1,1,1,1
437c3620,59,0,0,0.555555555555556,0.555555555555556,0.777777777777778,1
438e086f,39,1,0,1,1,1,1
4393579b,25,0,0,1,1,1,1
43a53512,50,0,0,0.111111111111111,0.111111111111111,0.888888888888889,3
43a6f830,39,0.2,0.2,0,0,0,1
43a9815a,33,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1
43b45f4d,28,1,0,1,1,1,1
43bf6489,50,0,0,0.111111111111111,0.111111111111111,0.111111111111111,1
43cb10d9,141,1,0,0,1,1,1
43d93dfb,35,1,0,1,1,1,1
43da1911,39,1,0,1,1,1,1
43dd9187,61,1,0,1,1,1,1
43e2cf9e,108,1,0,0,1,1,1
43f1a6b5,39,0,0,0.666666666666667,0.666666666666667,0.833333333333333,1
4417236e,54,0,0,0.555555555555556,0.555555555555556,0.888888888888889,1
4429c7ed,35,1,0,1,1,1,1
44353021,26,0,0,0.6,0.6,0.4,1
44361e82,28,1,0,1,1,1,1
4439d995,42,1,0,1,1,1,1
444feec0,33,1,0,1,1,1,1
4464829e,94,0,0,0,0.25,0.5625,1
446714b5,32,1,0,1,1,1,1
446ba6d1,28,0,0,0,0,0.4,1
44703d87,31,1,0,1,1,1,1
447739d0,26,0,0,0,0,0.75,3
44895076,34,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
44999c1b,39,1,0,1,1,1,1
449fa059,63,1,0,1,1,1,1
44a6127d,50,0,0.125,0.375,0.375,0.5,1
44a6e45f,51,0,0,0.888888888888889,0.888888888888889,0.666666666666667,1
44a918f6,116,0,0,0,0.0454545454545455,0.0454545454545455,1
44b4c6b1,43,0.166666666666667,0.166666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1
44b7e7f8,81,1,0,0,1,1,1
44b8805b,36,0,0,0.4,0.4,0.4,1
44c86fa3,53,1,0,1,1,1,1
44c95cf1,41,1,1,1,1,1,1
44d2a272,26,0,0,0.75,0.75,1,1
44d884b9,54,1,0,1,1,1,1
44eb8e31,52,0,0,0.555555555555556,0.555555555555556,0.555555555555556,1
44ec526e,26,0,0,0.5,0.5,0.5,1
44ee1e2b,27,0,0,0,0,0.666666666666667,2
44fd9cc3,27,0,0,1,1,1,1
44fefd7d,40,0,0,0.5,0.5,0.625,1
45001069,53,1,0,1,1,1,1
45064b4c,32,1,0,1,1,1,1
450666df,69,0,0,0.727272727272727,0.727272727272727,0.818181818181818,4
450dbb1f,28,1,0,1,1,1,1
45102925,79,0,0,0,0.733333333333333,0.6,1
45115a9c,34,1,0,1,1,1,1
451e26f1,69,0,0,0.818181818181818,0.818181818181818,0.545454545454545,1
451f3bf0,25,0,0,0.5,0.5,1,1
45362a87,33,0,0,0.5,0.5,0.75,1
4538a087,32,0,0,0.5,0.5,0.75,1
453a081e,34,1,0,1,1,1,1
453c180a,26,0.4,0.4,0,0,0.8,1
45411315,33,0,0,0.8,0.8,0.8,1
454630bc,42,0,0,0.333333333333333,0.333333333333333,0.833333333333333,1
4551c58a,30,1,0,1,1,1,1
4554b4ee,35,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
4558a6ac,29,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1
455d6174,71,1,0,0,1,1,1
4587a3c6,29,0.25,0,0.75,0.75,0.75,1
4591ffac,26,0,0,1,1,1,1
4592f3d9,66,1,0,1,1,1,1
459d689f,63,1,0,1,1,1,1
45b1d57f,43,1,1,1,1,1,1
45bff18d,34,0,0.2,0.6,0.6,0.6,1
45c532cf,48,0,0,0,0,0.25,1
45d7b18d,26,0,0,1,1,1,1
45d89771,26,0,0,0.25,0.25,0.25,1
45daa5a8,28,0,0,0,0,0.5,2
45eae636,33,0,0,0.25,0.25,0.25,1
45ec07bb,42,0,0,0.166666666666667,0.166666666666667,0.166666666666667,1
4605b6c5,25,0,0,0,0,0,2
4605c869,76,1,0,0,1,1,1
460a5f50,71,0.727272727272727,0.727272727272727,0,0.3,0.818181818181818,1
460ed4d9,76,0,0,0,0.846153846153846,0.846153846153846,1
460f65c5,60,0,0.111111111111111,0.222222222222222,0.222222222222222,0.666666666666667,1
4614a6df,35,0,0.2,0.4,0.4,0.4,2
461f49ba,25,1,0,1,1,1,1
4622eb24,31,1,0,1,1,1,1
463c17ca,56,1,0,1,1,1,1
46420385,33,1,1,1,1,1,1
46471887,26,0,0,0.25,0.25,0.75,1
4659ef22,50,0,0,0,0,0,1
465b1b03,34,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1
46634361,80,0,0,0,1,1,2
466b9a5c,53,0,0,0.8,0.8,0.6,1
46740fae,27,1,0,1,1,1,1
467f4976,95,0,0,0.375,0.9375,0.9375,1
46918ea3,40,1,0,1,1,1,1
46994de3,46,1,0,1,1,1,1
46a8f1e4,28,0,0,0,0,0.666666666666667,1
46ac1f85,30,1,0,1,1,1,1
46af6e83,58,1,0,1,1,1,1
46b72811,38,0,0,0.2,0.2,0.2,1
46c70ab5,36,0,0,0.4,0.4,0.4,1
46c85d15,74,0,0,0.0714285714285714,0.928571428571429,0.928571428571429,2
46cbf133,31,1,0,1,1,1,1
46ccc337,28,1,0,1,1,1,1
46d196b8,48,1,0,1,1,1,1
46d38fb3,62,1,0,1,1,1,1
46d482a5,27,1,0,1,1,1,1
46e69284,41,1,0,1,1,1,1
46ed49ff,33,0,0,1,1,1,1
46f50ed9,26,0,0,1,1,1,1
46ffe6b6,27,1,0,1,1,1,1
470832f8,66,0,0,0.153846153846154,0.153846153846154,0.846153846153846,1
47085f7b,25,0,0,0.333333333333333,0.333333333333333,0.666666666666667,2
47188e51,25,1,0,1,1,1,1
471b3b8c,73,1,0,0,1,1,1
4732900f,31,1,0,1,1,1,1
47363f90,94,0,0,0,0.941176470588235,0.941176470588235,1
473707a8,54,1,0,1,1,1,1
47403e7c,28,1,0,1,1,1,1
474e3a66,26,1,0,1,1,1,1
475202df,110,0,0,0.0526315789473684,0.105263157894737,0.631578947368421,1
4757e8b8,47,0,0,0.875,0.875,0.75,1
4765257f,28,0,0,0.2,0.2,0.4,1
47778576,31,1,0,1,1,1,1
4783bf98,43,0,0,0.428571428571429,0.428571428571429,0.428571428571429,1
47895e78,70,0,0,0,0.846153846153846,0.846153846153846,1
479e73c9,41,1,0,1,1,1,1
47aac147,27,1,0,1,1,1,1
47b25f56,47,1,0,1,1,1,1
47b41284,36,0,0,1,1,0.833333333333333,1
47b4edf9,123,0,0.0454545454545455,0.772727272727273,0.545454545454545,0.772727272727273,1
47b6d32b,45,1,0,1,1,1,1
47d0e47e,46,1,0,1,1,1,1
47e20517,26,1,1,1,1,1,1
47e34c9c,30,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
47e6a035,29,1,0,1,1,1,1
47e93993,33,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1
47ee4a5b,52,0.4,0,0.5,0.5,0.5,1
47f0e07b,30,0,0,0.25,0.25,0.25,1
47f7fe20,58,0,0,0.6,0.6,0.4,1
47fbc181,34,0,0,0.2,0.2,0.2,1
480be1ad,30,1,0,1,1,1,1
480ce676,58,0.25,0.25,0.125,0.125,0.375,1
481131d9,59,1,0,1,1,1,1
48196167,44,1,1,1,1,1,1
481bdd2d,40,1,0,1,1,1,1
482a1841,60,0,0,0.692307692307692,0.692307692307692,0.692307692307692,1
4837c1cf,57,0,0,1,1,1,1
4839efc5,29,0,0.25,0.75,0.75,0.75,1
486aece3,26,1,0,1,1,1,1
486d8874,35,0,0,1,1,0.666666666666667,1
487256c3,41,1,0,1,1,1,1
4886d400,40,1,0,1,1,1,1
48969b28,54,0,0,0.777777777777778,0.777777777777778,0.777777777777778,1
4898023d,27,1,0,1,1,1,1
489f7b9f,33,1,0,1,1,1,1
48a0ff9b,44,0,0,1,1,1,1
48ae6f0b,39,0,0,0.333333333333333,0.333333333333333,0.666666666666667,1
48ae9948,92,1,0,0,1,1,1
48badc08,37,1,0,1,1,1,1
48bcae50,27,0,0,0.5,0.5,0.666666666666667,2
48bdbcca,27,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
48e068e2,37,1,0,1,1,1,1
48e4e5e5,137,0.304347826086957,0.173913043478261,0,0.304347826086957,0.434782608695652,1
48ec6884,32,0,0,0.5,0.5,0.75,1
48fd8321,35,0,0,0.25,0.25,0.5,1
49193021,30,0,0,0.2,0.2,0,4
492787d1,27,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
493043a5,30,0,0,0,0,0,1
493c3893,26,1,0,1,1,1,1
493d06fa,33,1,0,1,1,1,1
493f6294,25,0,0,0.5,0.5,0.75,1
4940b9de,31,0,0.166666666666667,0.5,0.5,0.666666666666667,1
49459505,62,0,0,0.7,0.7,0.8,1
49469642,33,0.2,0.2,0.2,0.2,0.2,1
4947014e,61,1,0,1,1,1,1
495321d1,25,0,0,0.5,0.5,0.5,1
49554e9c,31,1,0,1,1,1,1
495bb124,48,0,0,0.875,0.875,0.875,1
496766f1,37,0,0,0.6,0.6,1,1
4997f190,107,0,0,0,1,1,1
499a6466,32,1,0,1,1,1,1
499d86fb,68,0,0.0909090909090909,0.545454545454545,0.545454545454545,0.545454545454545,1
499db6e4,36,1,1,1,1,1,1
49ad8a9e,90,1,0,0,1,1,1
49b98da2,32,0,0,0.5,0.5,0.666666666666667,1
49b9b34a,30,0,0,0,0,0.25,1
49bcb496,28,0.5,0.5,0.5,0.5,0.75,1
49ca2625,45,0.4,0,0.2,0.2,0.4,1
49cff15a,34,0,0,0.833333333333333,0.833333333333333,0.666666666666667,1
49d0ca31,84,1,0,0,1,1,1
49d267fd,32,0.857142857142857,0.142857142857143,0.857142857142857,0.857142857142857,0.857142857142857,1
49d4be2e,72,0,0,0,0.333333333333333,0.75,1
49e73407,43,0,0,0.714285714285714,0.714285714285714,0.714285714285714,1
4a22d474,40,0,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1
4a268e9a,82,0,0,0,0.0714285714285714,0.214285714285714,1
4a26dbab,33,1,0,1,1,1,1
4a274395,55,1,0,1,1,1,1
4a2b6940,27,0,0,0.25,0.25,0.25,1
4a2e1aba,32,1,0,1,1,1,1
4a302bbd,62,0,0,0.454545454545455,0.454545454545455,0.5,1
4a30edf2,47,1,0,1,1,1,1
4a43b1bc,61,0,0,0.2,0.2,0.333333333333333,1
4a442e18,25,0,0,0.5,0.5,0.5,1
4a5ce025,41,0,0,0.857142857142857,0.857142857142857,0.857142857142857,1
4a60641a,28,0.2,0.2,0.4,0.4,0.4,1
4a608271,47,0,0,0.875,0.875,1,1
4a62e18c,161,1,0,0,1,1,1
4a63a466,61,1,0,1,1,1,1
4a69e7da,31,1,0,1,1,1,1
4a6b4060,42,0,0,0.571428571428571,0.571428571428571,0.571428571428571,1
4a7620fd,57,1,0,1,1,1,1
4a7ab42d,32,0,0,0.4,0.4,1,1
4a7b6fc9,42,1,0,1,1,1,1
4a7ed75c,29,0,0,0,0,0,1
4a92e3c4,29,0,0,1,1,1,1
4a982e5e,26,1,0,1,1,1,1
4a9bc8d7,36,0,0,0.166666666666667,0.166666666666667,1,1
4aa2cf30,25,0,0,1,1,1,1
4aa958b9,29,0,0,0.333333333333333,0.333333333333333,0.5,1
4ac337b2,37,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1
4ac82ff0,49,1,1,1,1,1,1
4aca03e7,31,0,0,0.8,0.8,0.6,1
4acbafbd,29,0,0,0.5,0.5,1,1
4adf2379,83,1,0,0,1,1,1
4afbffaa,48,0,0,1,1,1,1
4b04a2ef,28,0,0,0.2,0.2,0.6,1
4b055f0d,28,1,0,1,1,1,1
4b07c67d,46,1,0,1,1,1,1
4b102b56,26,0,0,1,1,1,1
4b357e54,36,1,0,1,1,1,1
4b4466f2,50,0,0,0.625,0.625,0.875,1
4b47dbdc,27,0,0,NA,NA,1,3
4b5a5ed6,36,0,0,0.5,0.5,0.75,1
4b7937db,34,0,0,0.6,0.6,0.8,1
4b7f4371,55,0,0,0.6,0.6,0.571428571428571,1
4b8dfad5,58,0.7,0,0.7,0.7,0.6,1
4bad6f34,44,1,0,1,1,1,1
4bb5735d,64,0.0909090909090909,0.181818181818182,0.727272727272727,0.727272727272727,0.727272727272727,1
4bb651a1,75,1,0,0,1,1,1
4bc0b849,29,0,0,1,1,0.8,1
4be08e3c,25,0.666666666666667,0.666666666666667,1,1,1,1
4be1a40b,96,1,0,0,1,1,1
4be8c844,42,0.4,0.2,0,0,0.6,1
4becb9db,93,1,0,0,1,1,1
4bfacfa0,50,1,0,1,1,1,1
4bffcdf3,30,1,0,1,1,1,1
4c000b7e,50,0,0,0.888888888888889,0.888888888888889,0.888888888888889,1
4c0d5676,56,0.333333333333333,0,0.125,0.125,0.333333333333333,1
4c2a27df,35,0,0,0.833333333333333,0.833333333333333,0.833333333333333,1
4c2ec32c,51,0,0,0.625,0.625,0.875,1
4c306943,43,1,0,1,1,1,1
4c30d4e5,55,0.909090909090909,0,0.909090909090909,0.909090909090909,0.909090909090909,1
4c3acd18,33,0,0,0.8,0.8,0.8,1
4c3bfa43,50,1,0,1,1,1,1
4c3db2e4,51,1,0,1,1,1,1
4c4e1210,76,1,0,0,1,1,1
4c518a35,93,0,0,0,0.6875,0.6875,1
4c573ece,39,0,0,0.714285714285714,0.714285714285714,1,1
4c62a606,27,0,0,0.75,0.75,0.75,1
4c756692,35,1,0,1,1,1,1
4c786ed2,36,0,0,0.5,0.5,0.5,1
4c7bcb66,39,0.166666666666667,0,0.5,0.5,0.5,1
4c846f33,34,0,0,0.2,0.2,0.4,3
4c93c27c,30,1,0,1,1,1,1
4cad2b9c,48,1,0,1,1,1,1
4cba804a,30,0,0,1,1,0.666666666666667,1
4cc5a4cb,30,1,0,1,1,1,1
4cca0700,39,1,0,1,1,1,1
4cd465d8,34,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
4cd658cc,51,1,0,1,1,1,1
4ce4fe7a,43,1,0,1,1,1,1
4cecd527,52,0.888888888888889,0.888888888888889,1,1,1,1
4cf4c193,39,0,0,0.5,0.5,0.5,1
4d0d03a5,72,1,0,0,1,1,1
4d14a523,181,1,0,1,1,1,1
4d160ae5,26,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
4d2694e7,81,0,0,0,0.928571428571429,0.928571428571429,2
4d285c74,63,1,0,1,1,1,1
4d2f2807,46,0,0,0.666666666666667,0.666666666666667,0.777777777777778,1
4d39bce5,35,1,0,1,1,1,1
4d3ae9b8,29,0,0,0,0,0.25,1
4d443d2f,30,1,0,1,1,1,1
4d4de2a9,49,0,0,1,1,1,1
4d51ccb2,62,1,0,1,1,1,1
4d70f0fe,26,1,0,1,1,1,1
4d802f2c,29,0,0,0.5,0.5,0.5,1
4d8277f0,42,0,0,0.222222222222222,0.222222222222222,0.333333333333333,1
4d84b66e,36,1,0,1,1,1,1
4d894ab6,47,0,0,0.125,0.125,0.25,1
4d8af0a8,28,1,0,1,1,1,1
4d92bc40,45,0,0,0,0,0,1
4da32d38,70,0,0.0833333333333333,0,0.166666666666667,0.25,1
4da3aab2,55,1,0,1,1,1,1
4daa2ee9,37,0,0,0.2,0.2,0.2,1
4dbeb7d5,41,1,0,1,1,1,1
4dc1931a,75,1,0,0,1,1,1
4dc20601,49,0,0,0.888888888888889,0.888888888888889,0.777777777777778,1
4dcfee3d,37,0,0,0.2,0.2,0.2,1
4de3b144,60,0,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,1
4deb6218,70,1,0,0,1,1,1
4decb325,37,1,0,1,1,1,1
4df71b99,60,0,0,0,0,0.125,1
4dfefbfe,33,0,0,0.833333333333333,0.833333333333333,0.5,1
4e090d20,39,0.2,0.2,0.2,0.2,0.6,2
4e1a81c5,62,0,0,0.181818181818182,0.181818181818182,1,4
4e1ba69a,35,0,0,1,1,0.857142857142857,4
4e2101e5,135,1,0,0,1,1,1
4e2a7167,26,1,1,1,1,1,1
4e4a39dd,34,0,0,1,1,1,1
4e686631,36,1,0,1,1,1,1
4e68b70d,34,1,0,1,1,1,1
4e94b14e,25,0,0,0,0,0,1
4ea38860,31,0,0,0.2,0.2,0.2,2
4eade91d,40,1,0,1,1,1,1
4ec0f806,74,0.545454545454545,0.272727272727273,0,0.636363636363636,0.727272727272727,1
4ec79b73,52,0,0,0.888888888888889,0.888888888888889,0.888888888888889,1
4ec91d96,27,1,0,1,1,1,1
4ecdcf5a,25,1,0,1,1,1,1
4edf5ba0,42,1,0,1,1,1,1
4ef5c1ac,39,0,0,1,1,1,1
4f06b43d,29,1,0,1,1,1,1
4f0a47db,33,0,0,0.8,0.8,0.8,1
4f125db6,34,0,0,0.571428571428571,0.571428571428571,0.714285714285714,1
4f168857,29,0,0,0,0,0.25,1
4f1e2ee4,74,1,0,1,1,1,1
4f245ab2,31,1,0,1,1,1,1
4f2f9b97,50,1,0,1,1,1,1
4f327446,61,0,0,0.75,0.75,0.833333333333333,1
4f3d4554,26,0.2,0.2,0.2,0.2,0.4,1
4f41a937,47,0,0,0.875,0.875,0.875,1
4f44507b,34,1,0,1,1,1,1
4f57dc67,69,0,0,0.25,0.25,0.25,1
4f6e7a41,26,0,0,0.75,0.75,0.75,1
4f72c677,36,0,0,0,0,0,1
4f839464,142,0,0.28,0.08,0.8,0.88,1
4f94c54a,25,1,0,1,1,1,1
4f971d69,30,0,0,0.25,0.25,0.5,1
4f9e2e25,25,0,0,0.2,0.2,0.2,1
4fa48ecd,43,1,0,1,1,1,1
4fae1ef5,25,0,0,1,1,1,1
4fb611df,32,1,0,1,1,1,1
4fb70820,32,1,0,1,1,1,1
4fbac3ff,48,0,0,0.444444444444444,0.444444444444444,0.777777777777778,2
4fc30b0d,74,0,0,0,0.4,0.866666666666667,1
4fcbde38,30,0,0,0.75,0.75,0.5,1
4fd5af16,51,0.555555555555556,0.555555555555556,1,1,1,1
4fd63247,56,0,0,0.4,0.4,0.5,1
4fd8fb1c,73,1,0,0,1,1,1
4fdb1716,37,1,0,1,1,1,1
4fe34d05,27,1,0,1,1,1,1
4febd9a6,60,1,0,1,1,1,1
4ff48715,82,1,0,0,1,1,1
500c1d16,55,1,0,1,1,1,1
502eb2e1,28,1,0,1,1,1,1
50332a88,34,1,0,1,1,1,1
50615558,32,0.166666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,1
50644369,29,0,0,1,1,1,1
506d3c1b,28,0,0,1,1,1,2
5071602b,67,1,0,1,1,1,1
50787830,55,0,0,0,0,0,1
507c67ca,58,1,0,1,1,1,1
5086a493,27,1,0,1,1,1,1
50990b25,33,0.2,0.2,0.6,0.6,0.8,1
509d322d,25,0,0,1,1,1,1
509d74c3,25,0,0,0.5,0.5,0.5,1
50a5ce36,31,0,0,0.75,0.75,0.75,1
50c9925d,40,0,0,1,1,1,1
50e12e03,44,0,0,1,1,1,1
50e430a1,63,1,0,1,1,1,1
50e68fd1,29,0,0,0,0,0.5,1
50e7e97b,76,0,0,0.538461538461538,0.615384615384615,0.769230769230769,1
50f28b98,26,1,1,1,1,1,1
50f69b22,75,0,0,0,0,0.769230769230769,1
50f6e746,48,0,0,0.625,0.625,0.875,1
510429cf,55,1,1,1,1,1,1
510f6eb9,28,1,0,1,1,1,1
5115dda8,25,0,0,0.8,0.8,0.8,1
511d6c15,33,1,0,1,1,1,1
51376b42,52,1,0,1,1,1,1
513e7cf7,33,1,0,1,1,1,1
51469cab,71,1,0,0,1,1,1
514f6e5c,32,0,0,0.666666666666667,0.666666666666667,1,1
5158bac1,58,1,0,1,1,1,1
5163fc81,37,1,0,1,1,1,1
517a3871,43,0,0,0.571428571428571,0.571428571428571,0.571428571428571,1
517a4bee,30,0,0,0.166666666666667,0.166666666666667,0.666666666666667,1
518cf054,43,1,0,1,1,1,1
519f5087,49,0,0,0.333333333333333,0.333333333333333,0.888888888888889,1
51a153d9,29,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
51a5f2fa,25,0,0.25,0.25,0.25,0.25,1
51a74bfc,31,1,0,0.833333333333333,0.833333333333333,1,1
51ab7ecd,57,1,0,1,1,1,1
51ac83e2,53,1,0,1,1,1,1
51ad7ddc,52,0,0,0.555555555555556,0.555555555555556,1,1
51ba77fc,33,1,0,1,1,1,1
51dae4e0,39,0.166666666666667,0,0.333333333333333,0.333333333333333,0.666666666666667,1
51f8de5c,38,0,0,0.666666666666667,0.666666666666667,0.5,1
51fa99b2,114,1,0,0,1,1,1
51fe66c3,26,0,0,0.5,0.5,0.5,NA
52083f6e,38,0.875,0,0.625,0.625,0.875,1
520dddc4,142,1,0,0,1,1,1
52176858,47,0,0,1,1,1,1
522d810e,26,0,0,1,1,1,1
5235137c,25,0,0,0.333333333333333,0.333333333333333,1,1
52450f23,27,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
524a859c,45,0.857142857142857,0,0.428571428571429,0.428571428571429,0.857142857142857,1
52582d7c,31,1,0,1,1,1,1
526f977d,58,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1
527353cc,25,1,0,1,1,1,1
5276548f,35,0,0,0.25,0.25,0.25,1
528327c5,38,1,0,1,1,1,1
5283972c,32,0,0,0.25,0.25,0,1
529047f3,44,1,0,1,1,1,1
5291f1cc,50,0,0,0,0,1,1
529b27f8,34,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
52a52ed2,52,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1
52a6ee7d,81,1,0,1,1,1,1
52a8a16f,25,1,0,1,1,1,1
52b55292,41,1,1,1,1,1,1
52c8257f,37,0,0,0,0,0.333333333333333,1
52cb1bd2,26,1,0,1,1,1,1
52cbf293,25,0,0,1,1,1,2
52e0de7c,33,0,0,0,0,0.5,1
52eed52f,55,0,0,0.625,0.625,1,1
52ef974b,34,0,0,0.5,0.5,0.5,1
530467d9,33,0.333333333333333,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667,1
53115666,39,1,1,0,0,0,1
531dc01f,42,1,0,1,1,1,1
531e2e8e,83,0.0714285714285714,0.0714285714285714,0,0.428571428571429,0.428571428571429,1
5335ac8e,33,0,0,0,0,0.666666666666667,1
533b51cc,125,0,0,0.625,0.333333333333333,0.625,1
5345cf84,49,0,0,0.333333333333333,0.333333333333333,0.444444444444444,1
5347b4f2,25,1,0,1,1,1,1
53487451,26,0,0,0.25,0.25,0.25,1
53621ba3,38,0,0,1,1,1,1
53633ff4,29,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1
536ebb0b,55,1,0,1,1,1,1
5378f17e,42,1,0,1,1,1,1
53834d49,26,0,0,1,1,1,1
538e44c4,63,0,0,0.0833333333333333,0.0833333333333333,0.166666666666667,1
538f0827,59,0,0,1,1,1,1
53a003cc,44,0.2,0,0.6,0.6,0.6,1
53a14281,27,1,0,1,1,1,1
53a26002,69,0,0,0.916666666666667,0.916666666666667,0.833333333333333,1
53a4d737,26,0,0,0,0,0.5,1
53ad8618,28,1,0,1,1,1,1
53d629c4,26,0,0,0,0,0,1
53db83d1,60,0,0,0.727272727272727,0.727272727272727,0.818181818181818,1
53fe4840,44,1,0,1,1,1,1
542a866b,27,0,0,0.333333333333333,0.333333333333333,0.666666666666667,1
542aa1fb,63,1,0,1,1,1,1
54333ab1,46,1,0,1,1,1,1
5437bd11,169,0,0,0.161290322580645,0.032258064516129,0.129032258064516,1
543a02f1,25,0,0,0.2,0.2,0.4,1
543dfe4d,102,1,0,0,1,1,1
5440f36a,52,1,0,1,1,1,1
5445ff95,32,1,0,1,1,1,1
544a90bf,27,0,0,0,0,0.5,1
544d5759,26,0,0,0.666666666666667,0.666666666666667,1,1
54571d6a,27,1,0,1,1,1,1
54657b85,41,0,0,0.5,0.5,0.666666666666667,1
546774bd,53,0,0,0.888888888888889,0.888888888888889,0.888888888888889,4
5473d760,54,0,0,0.7,0.7,0.7,1
5475bcbf,33,0,0,0.25,0.25,0.25,1
547f30eb,27,0,0,0.333333333333333,0.333333333333333,1,1
5499067a,72,0,0.166666666666667,0,0.25,0.416666666666667,1
549d0968,43,0,0,0.666666666666667,0.666666666666667,0.833333333333333,1
54adf367,124,0,0,0,0.125,0.416666666666667,1
54ba025f,32,1,0,1,1,1,1
54d49379,50,0,0,0.666666666666667,0.666666666666667,0.777777777777778,1
54d59141,37,0,0,0.8,0.8,0.8,1
54d5bef4,33,1,0,1,1,1,1
54e3cf22,30,1,0,1,1,1,1
54e9deb6,69,1,0,1,1,1,1
5505b364,32,0,0,0.4,0.4,0.8,1
550a2a1d,26,1,0,1,1,1,1
550d05ea,31,0,0,0.6,0.6,0.6,1
5518e1c7,33,0,0,0.6,0.6,0.6,1
551ad07d,40,1,0,1,1,1,1
551edce1,38,0.125,0.125,0.875,0.875,0.75,1
5522bc1a,58,1,0,1,1,1,1
55343509,32,0,0,0.5,0.5,0.5,1
553bfa55,50,0.8,0,0.8,0.8,0.8,1
5542b6a9,52,0,0,0.444444444444444,0.444444444444444,0.555555555555556,1
5549038a,28,1,0,1,1,1,1
5553c4bc,41,0,0,1,1,1,1
5566e760,28,1,0,1,1,1,1
